State FIPS,County FIPS,County,State Abbr,State,ReEDS BA,Cambium GEA
29,211,Sullivan,MO,Missouri,p54,SPP_South
19,157,Poweshiek,IA,Iowa,p70,MISO_North
6,71,San Bernardino,CA,California,p10,CAISO
19,131,Mitchell,IA,Iowa,p69,MISO_North
41,13,Crook,OR,Oregon,p5,NorthernGrid_West
31,13,Box Butte,NE,Nebraska,p39,SPP_North
38,7,Billings,ND,North Dakota,p36,SPP_North
30,65,Musselshell,MT,Montana,p20,NorthernGrid_East
47,17,Carroll,TN,Tennessee,p92,SERTP
37,29,Camden,NC,North Carolina,p98,SERTP
39,63,Hancock,OH,Ohio,p112,PJM_East
40,81,Lincoln,OK,Oklahoma,p50,SPP_South
20,183,Smith,KS,Kansas,p53,SPP_South
27,69,Kittson,MN,Minnesota,p42,MISO_North
22,53,Jefferson Davis,LA,Louisiana,p58,MISO_South
36,59,Nassau,NY,New York,p128,NYISO
18,57,Hamilton,IN,Indiana,p106,MISO_Central
18,43,Floyd,IN,Indiana,p107,MISO_Central
54,65,Morgan,WV,West Virginia,p116,PJM_East
29,89,Howard,MO,Missouri,p72,MISO_Central
46,7,Bennett,SD,South Dakota,p38,SPP_North
39,121,Noble,OH,Ohio,p112,PJM_East
51,183,Sussex,VA,Virginia,p99,PJM_East
13,227,Pickens,GA,Georgia,p94,SERTP
30,13,Cascade,MT,Montana,p18,NorthernGrid_East
47,147,Robertson,TN,Tennessee,p92,SERTP
29,21,Buchanan,MO,Missouri,p54,SPP_South
41,65,Wasco,OR,Oregon,p5,NorthernGrid_West
6,51,Mono,CA,California,p10,CAISO
19,119,Lyon,IA,Iowa,p45,MISO_North
18,75,Jay,IN,Indiana,p105,MISO_Central
31,65,Furnas,NE,Nebraska,p40,SPP_North
18,135,Randolph,IN,Indiana,p105,MISO_Central
17,83,Jersey,IL,Illinois,p81,MISO_Central
26,145,Saginaw,MI,Michigan,p103,MISO_Central
28,105,Oktibbeha,MS,Mississippi,p88,SERTP
40,7,Beaver,OK,Oklahoma,p49,SPP_South
49,37,San Juan,UT,Utah,p25,NorthernGrid_South
6,39,Madera,CA,California,p9,CAISO
22,3,Allen,LA,Louisiana,p58,MISO_South
48,255,Karnes,TX,Texas,p65,ERCOT
38,81,Sargent,ND,North Dakota,p37,MISO_North
49,15,Emery,UT,Utah,p25,NorthernGrid_South
21,159,Martin,KY,Kentucky,p110,PJM_East
13,265,Taliaferro,GA,Georgia,p94,SERTP
31,147,Richardson,NE,Nebraska,p41,SPP_North
6,63,Plumas,CA,California,p9,CAISO
48,277,Lamar,TX,Texas,p63,ERCOT
20,77,Harper,KS,Kansas,p53,SPP_South
49,29,Morgan,UT,Utah,p26,NorthernGrid_South
48,159,Franklin,TX,Texas,p63,ERCOT
30,17,Custer,MT,Montana,p35,SPP_North
47,65,Hamilton,TN,Tennessee,p92,SERTP
51,127,New Kent,VA,Virginia,p99,PJM_East
19,103,Johnson,IA,Iowa,p70,MISO_North
5,95,Monroe,AR,Arkansas,p85,MISO_South
39,71,Highland,OH,Ohio,p112,PJM_East
19,55,Delaware,IA,Iowa,p70,MISO_North
16,31,Cassia,ID,Idaho,p16,NorthernGrid_East
6,95,Solano,CA,California,p9,CAISO
47,99,Lawrence,TN,Tennessee,p92,SERTP
20,185,Stafford,KS,Kansas,p53,SPP_South
39,171,Williams,OH,Ohio,p112,PJM_East
26,21,Berrien,MI,Michigan,p104,PJM_West
55,131,Washington,WI,Wisconsin,p79,MISO_North
5,63,Independence,AR,Arkansas,p85,MISO_South
19,169,Story,IA,Iowa,p70,MISO_North
46,5,Beadle,SD,South Dakota,p38,SPP_North
21,13,Bell,KY,Kentucky,p109,PJM_East
29,189,St. Louis,MO,Missouri,p72,MISO_Central
47,175,Van Buren,TN,Tennessee,p92,SERTP
48,325,Medina,TX,Texas,p65,ERCOT
39,163,Vinton,OH,Ohio,p112,PJM_East
37,129,New Hanover,NC,North Carolina,p98,SERTP
56,31,Platte,WY,Wyoming,p24,WestConnect_North
5,39,Dallas,AR,Arkansas,p85,MISO_South
26,89,Leelanau,MI,Michigan,p103,MISO_Central
38,41,Hettinger,ND,North Dakota,p36,SPP_North
17,45,Edgar,IL,Illinois,p83,MISO_Central
36,47,Kings,NY,New York,p127,NYISO
48,13,Atascosa,TX,Texas,p65,ERCOT
27,135,Roseau,MN,Minnesota,p42,MISO_North
37,97,Iredell,NC,North Carolina,p97,SERTP
27,75,Lake,MN,Minnesota,p43,MISO_North
21,17,Bourbon,KY,Kentucky,p109,PJM_East
31,99,Kearney,NE,Nebraska,p40,SPP_North
5,51,Garland,AR,Arkansas,p85,MISO_South
9,9,New Haven,CT,Connecticut,p132,ISONE
36,33,Franklin,NY,New York,p127,NYISO
12,86,Miami-Dade,FL,Florida,p102,FRCC
31,175,Valley,NE,Nebraska,p40,SPP_North
29,201,Scott,MO,Missouri,p72,MISO_Central
37,161,Rutherford,NC,North Carolina,p97,SERTP
48,17,Bailey,TX,Texas,p48,SPP_South
29,145,Newton,MO,Missouri,p55,SPP_South
54,99,Wayne,WV,West Virginia,p117,PJM_East
37,107,Lenoir,NC,North Carolina,p98,SERTP
50,15,Lamoille,VT,Vermont,p129,ISONE
13,301,Warren,GA,Georgia,p94,SERTP
12,127,Volusia,FL,Florida,p101,FRCC
37,79,Greene,NC,North Carolina,p98,SERTP
27,57,Hubbard,MN,Minnesota,p43,MISO_North
28,93,Marshall,MS,Mississippi,p88,SERTP
27,43,Faribault,MN,Minnesota,p68,MISO_North
40,5,Atoka,OK,Oklahoma,p50,SPP_South
24,25,Harford,MD,Maryland,p123,PJM_East
26,121,Muskegon,MI,Michigan,p103,MISO_Central
51,193,Westmoreland,VA,Virginia,p99,PJM_East
35,21,Harding,NM,New Mexico,p31,WestConnect_South
37,141,Pender,NC,North Carolina,p98,SERTP
19,73,Greene,IA,Iowa,p70,MISO_North
28,53,Humphreys,MS,Mississippi,p87,MISO_South
29,171,Putnam,MO,Missouri,p54,SPP_South
37,125,Moore,NC,North Carolina,p98,SERTP
17,11,Bureau,IL,Illinois,p81,MISO_Central
13,15,Bartow,GA,Georgia,p94,SERTP
13,37,Calhoun,GA,Georgia,p94,SERTP
24,35,Queen Anne's,MD,Maryland,p123,PJM_East
6,59,Orange,CA,California,p10,CAISO
45,19,Charleston,SC,South Carolina,p96,SERTP
51,5,Alleghany,VA,Virginia,p99,PJM_East
13,219,Oconee,GA,Georgia,p94,SERTP
20,41,Dickinson,KS,Kansas,p53,SPP_South
13,29,Bryan,GA,Georgia,p94,SERTP
36,51,Livingston,NY,New York,p127,NYISO
29,163,Pike,MO,Missouri,p72,MISO_Central
12,7,Bradford,FL,Florida,p101,FRCC
5,33,Crawford,AR,Arkansas,p56,SPP_South
8,1,Adams,CO,Colorado,p33,WestConnect_North
31,165,Sioux,NE,Nebraska,p39,SPP_North
42,117,Tioga,PA,Pennsylvania,p122,PJM_East
55,78,Menominee,WI,Wisconsin,p76,MISO_North
19,67,Floyd,IA,Iowa,p69,MISO_North
20,195,Trego,KS,Kansas,p52,SPP_South
27,123,Ramsey,MN,Minnesota,p43,MISO_North
13,115,Floyd,GA,Georgia,p94,SERTP
28,3,Alcorn,MS,Mississippi,p88,SERTP
42,35,Clinton,PA,Pennsylvania,p119,PJM_East
20,173,Sedgwick,KS,Kansas,p53,SPP_South
34,21,Mercer,NJ,New Jersey,p126,PJM_East
22,105,Tangipahoa,LA,Louisiana,p58,MISO_South
42,25,Carbon,PA,Pennsylvania,p122,PJM_East
8,19,Clear Creek,CO,Colorado,p33,WestConnect_North
5,47,Franklin,AR,Arkansas,p56,SPP_South
19,27,Carroll,IA,Iowa,p45,MISO_North
36,39,Greene,NY,New York,p127,NYISO
26,71,Iron,MI,Michigan,p74,MISO_North
47,165,Sumner,TN,Tennessee,p92,SERTP
39,145,Scioto,OH,Ohio,p112,PJM_East
45,1,Abbeville,SC,South Carolina,p95,SERTP
37,9,Ashe,NC,North Carolina,p97,SERTP
36,63,Niagara,NY,New York,p127,NYISO
17,199,Williamson,IL,Illinois,p81,MISO_Central
37,61,Duplin,NC,North Carolina,p98,SERTP
31,31,Cherry,NE,Nebraska,p40,SPP_North
53,17,Douglas,WA,Washington,p4,NorthernGrid_West
41,31,Jefferson,OR,Oregon,p5,NorthernGrid_West
37,23,Burke,NC,North Carolina,p97,SERTP
26,163,Wayne,MI,Michigan,p103,MISO_Central
19,187,Webster,IA,Iowa,p45,MISO_North
31,109,Lancaster,NE,Nebraska,p41,SPP_North
21,155,Marion,KY,Kentucky,p109,PJM_East
37,111,McDowell,NC,North Carolina,p97,SERTP
17,69,Hardin,IL,Illinois,p81,MISO_Central
40,127,Pushmataha,OK,Oklahoma,p50,SPP_South
39,89,Licking,OH,Ohio,p112,PJM_East
12,5,Bay,FL,Florida,p91,SERTP
36,95,Schoharie,NY,New York,p127,NYISO
51,7,Amelia,VA,Virginia,p99,PJM_East
54,31,Hardy,WV,West Virginia,p116,PJM_East
29,121,Macon,MO,Missouri,p71,MISO_Central
32,33,White Pine,NV,Nevada,p12,NorthernGrid_South
1,131,Wilcox,AL,Alabama,p89,SERTP
6,47,Merced,CA,California,p9,CAISO
39,21,Champaign,OH,Ohio,p112,PJM_East
48,155,Foard,TX,Texas,p60,ERCOT
54,109,Wyoming,WV,West Virginia,p117,PJM_East
18,123,Perry,IN,Indiana,p107,MISO_Central
47,109,McNairy,TN,Tennessee,p92,SERTP
20,81,Haskell,KS,Kansas,p53,SPP_South
37,151,Randolph,NC,North Carolina,p97,SERTP
21,239,Woodford,KY,Kentucky,p109,PJM_East
16,65,Madison,ID,Idaho,p16,NorthernGrid_East
37,191,Wayne,NC,North Carolina,p98,SERTP
47,31,Coffee,TN,Tennessee,p92,SERTP
6,33,Lake,CA,California,p9,CAISO
53,13,Columbia,WA,Washington,p2,NorthernGrid_West
37,49,Craven,NC,North Carolina,p98,SERTP
28,137,Tate,MS,Mississippi,p87,MISO_South
48,239,Jackson,TX,Texas,p65,ERCOT
5,59,Hot Spring,AR,Arkansas,p85,MISO_South
19,181,Warren,IA,Iowa,p70,MISO_North
22,93,St. James,LA,Louisiana,p58,MISO_South
17,139,Moultrie,IL,Illinois,p83,MISO_Central
29,217,Vernon,MO,Missouri,p55,SPP_South
46,127,Union,SD,South Dakota,p38,SPP_North
29,71,Franklin,MO,Missouri,p72,MISO_Central
38,77,Richland,ND,North Dakota,p37,MISO_North
49,23,Juab,UT,Utah,p25,NorthernGrid_South
5,145,White,AR,Arkansas,p85,MISO_South
6,89,Shasta,CA,California,p9,CAISO
48,221,Hood,TX,Texas,p63,ERCOT
53,65,Stevens,WA,Washington,p3,NorthernGrid_West
22,117,Washington,LA,Louisiana,p58,MISO_South
16,13,Blaine,ID,Idaho,p15,NorthernGrid_East
45,87,Union,SC,South Carolina,p95,SERTP
51,81,Greensville,VA,Virginia,p99,PJM_East
35,59,Union,NM,New Mexico,p31,WestConnect_South
13,79,Crawford,GA,Georgia,p94,SERTP
8,113,San Miguel,CO,Colorado,p34,WestConnect_North
21,221,Trigg,KY,Kentucky,p93,SERTP
29,51,Cole,MO,Missouri,p72,MISO_Central
48,309,McLennan,TX,Texas,p63,ERCOT
39,47,Fayette,OH,Ohio,p113,PJM_East
55,27,Dodge,WI,Wisconsin,p76,MISO_North
6,21,Glenn,CA,California,p9,CAISO
46,77,Kingsbury,SD,South Dakota,p38,SPP_North
18,45,Fountain,IN,Indiana,p105,MISO_Central
13,107,Emanuel,GA,Georgia,p94,SERTP
27,83,Lyon,MN,Minnesota,p44,MISO_North
26,95,Luce,MI,Michigan,p103,MISO_Central
48,297,Live Oak,TX,Texas,p65,ERCOT
1,103,Morgan,AL,Alabama,p89,SERTP
1,55,Etowah,AL,Alabama,p90,SERTP
13,161,Jeff Davis,GA,Georgia,p94,SERTP
32,21,Mineral,NV,Nevada,p12,NorthernGrid_South
16,17,Bonner,ID,Idaho,p14,NorthernGrid_East
30,31,Gallatin,MT,Montana,p18,NorthernGrid_East
48,381,Randall,TX,Texas,p48,SPP_South
39,33,Crawford,OH,Ohio,p112,PJM_East
30,109,Wibaux,MT,Montana,p35,SPP_North
21,215,Spencer,KY,Kentucky,p109,PJM_East
29,39,Cedar,MO,Missouri,p55,SPP_South
50,9,Essex,VT,Vermont,p129,ISONE
21,165,Menifee,KY,Kentucky,p109,PJM_East
8,87,Morgan,CO,Colorado,p33,WestConnect_North
48,291,Liberty,TX,Texas,p66,MISO_South
49,49,Utah,UT,Utah,p25,NorthernGrid_South
55,67,Langlade,WI,Wisconsin,p75,MISO_North
40,77,Latimer,OK,Oklahoma,p50,SPP_South
55,73,Marathon,WI,Wisconsin,p75,MISO_North
13,235,Pulaski,GA,Georgia,p94,SERTP
22,35,East Carroll,LA,Louisiana,p86,MISO_South
13,97,Douglas,GA,Georgia,p94,SERTP
9,15,Windham,CT,Connecticut,p132,ISONE
42,105,Potter,PA,Pennsylvania,p119,PJM_East
48,215,Hidalgo,TX,Texas,p65,ERCOT
13,129,Gordon,GA,Georgia,p94,SERTP
1,119,Sumter,AL,Alabama,p89,SERTP
12,41,Gilchrist,FL,Florida,p101,FRCC
22,25,Catahoula,LA,Louisiana,p58,MISO_South
29,63,DeKalb,MO,Missouri,p54,SPP_South
48,165,Gaines,TX,Texas,p48,SPP_South
10,5,Sussex,DE,Delaware,p125,PJM_East
20,7,Barber,KS,Kansas,p53,SPP_South
17,57,Fulton,IL,Illinois,p81,MISO_Central
23,21,Piscataquis,ME,Maine,p134,ISONE
17,43,DuPage,IL,Illinois,p80,PJM_West
26,51,Gladwin,MI,Michigan,p103,MISO_Central
13,283,Treutlen,GA,Georgia,p94,SERTP
39,59,Guernsey,OH,Ohio,p112,PJM_East
12,81,Manatee,FL,Florida,p101,FRCC
56,17,Hot Springs,WY,Wyoming,p21,NorthernGrid_East
51,173,Smyth,VA,Virginia,p118,PJM_East
35,47,San Miguel,NM,New Mexico,p31,WestConnect_South
29,95,Jackson,MO,Missouri,p54,SPP_South
51,195,Wise,VA,Virginia,p118,PJM_East
8,85,Montrose,CO,Colorado,p34,WestConnect_North
36,121,Wyoming,NY,New York,p127,NYISO
50,23,Washington,VT,Vermont,p129,ISONE
34,33,Salem,NJ,New Jersey,p126,PJM_East
17,75,Iroquois,IL,Illinois,p83,MISO_Central
8,91,Ouray,CO,Colorado,p34,WestConnect_North
47,155,Sevier,TN,Tennessee,p92,SERTP
18,83,Knox,IN,Indiana,p107,MISO_Central
56,13,Fremont,WY,Wyoming,p21,NorthernGrid_East
25,11,Franklin,MA,Massachusetts,p131,ISONE
17,135,Montgomery,IL,Illinois,p81,MISO_Central
27,45,Fillmore,MN,Minnesota,p68,MISO_North
5,21,Clay,AR,Arkansas,p85,MISO_South
20,5,Atchison,KS,Kansas,p53,SPP_South
42,93,Montour,PA,Pennsylvania,p122,PJM_East
48,109,Culberson,TX,Texas,p61,ERCOT
26,63,Huron,MI,Michigan,p103,MISO_Central
45,85,Sumter,SC,South Carolina,p96,SERTP
48,31,Blanco,TX,Texas,p64,ERCOT
28,143,Tunica,MS,Mississippi,p87,MISO_South
20,193,Thomas,KS,Kansas,p52,SPP_South
8,101,Pueblo,CO,Colorado,p34,WestConnect_North
35,33,Mora,NM,New Mexico,p31,WestConnect_South
5,89,Marion,AR,Arkansas,p56,SPP_South
26,39,Crawford,MI,Michigan,p103,MISO_Central
31,155,Saunders,NE,Nebraska,p41,SPP_North
21,109,Jackson,KY,Kentucky,p109,PJM_East
45,91,York,SC,South Carolina,p95,SERTP
49,9,Daggett,UT,Utah,p26,NorthernGrid_South
21,31,Butler,KY,Kentucky,p93,SERTP
51,720,Norton,VA,Virginia,p118,PJM_East
36,71,Orange,NY,New York,p127,NYISO
51,41,Chesterfield,VA,Virginia,p99,PJM_East
48,131,Duval,TX,Texas,p65,ERCOT
20,29,Cloud,KS,Kansas,p53,SPP_South
40,151,Woods,OK,Oklahoma,p50,SPP_South
6,93,Siskiyou,CA,California,p8,NorthernGrid_South
48,157,Fort Bend,TX,Texas,p67,ERCOT
12,129,Wakulla,FL,Florida,p101,FRCC
39,35,Cuyahoga,OH,Ohio,p111,PJM_East
37,183,Wake,NC,North Carolina,p98,SERTP
12,97,Osceola,FL,Florida,p101,FRCC
16,27,Canyon,ID,Idaho,p15,NorthernGrid_East
40,49,Garvin,OK,Oklahoma,p50,SPP_South
39,25,Clermont,OH,Ohio,p114,PJM_East
21,131,Leslie,KY,Kentucky,p110,PJM_East
22,33,East Baton Rouge,LA,Louisiana,p58,MISO_South
48,503,Young,TX,Texas,p63,ERCOT
31,169,Thayer,NE,Nebraska,p40,SPP_North
20,15,Butler,KS,Kansas,p53,SPP_South
46,111,Sanborn,SD,South Dakota,p38,SPP_North
33,11,Hillsborough,NH,New Hampshire,p130,ISONE
21,157,Marshall,KY,Kentucky,p93,SERTP
46,23,Charles Mix,SD,South Dakota,p38,SPP_North
9,7,Middlesex,CT,Connecticut,p132,ISONE
27,1,Aitkin,MN,Minnesota,p43,MISO_North
29,143,New Madrid,MO,Missouri,p84,MISO_Central
20,37,Crawford,KS,Kansas,p53,SPP_South
55,13,Burnett,WI,Wisconsin,p46,MISO_North
13,287,Turner,GA,Georgia,p94,SERTP
5,105,Perry,AR,Arkansas,p85,MISO_South
40,23,Choctaw,OK,Oklahoma,p50,SPP_South
13,257,Stephens,GA,Georgia,p94,SERTP
12,107,Putnam,FL,Florida,p101,FRCC
27,19,Carver,MN,Minnesota,p43,MISO_North
16,73,Owyhee,ID,Idaho,p15,NorthernGrid_East
40,111,Okmulgee,OK,Oklahoma,p51,SPP_South
37,127,Nash,NC,North Carolina,p98,SERTP
12,79,Madison,FL,Florida,p101,FRCC
48,411,San Saba,TX,Texas,p63,ERCOT
22,47,Iberville,LA,Louisiana,p58,MISO_South
27,133,Rock,MN,Minnesota,p44,MISO_North
51,840,Winchester,VA,Virginia,p100,PJM_East
4,11,Greenlee,AZ,Arizona,p28,WestConnect_South
8,123,Weld,CO,Colorado,p33,WestConnect_North
13,173,Lanier,GA,Georgia,p94,SERTP
19,175,Union,IA,Iowa,p70,MISO_North
39,117,Morrow,OH,Ohio,p112,PJM_East
13,195,Madison,GA,Georgia,p94,SERTP
47,169,Trousdale,TN,Tennessee,p92,SERTP
55,17,Chippewa,WI,Wisconsin,p46,MISO_North
20,115,Marion,KS,Kansas,p53,SPP_South
16,67,Minidoka,ID,Idaho,p15,NorthernGrid_East
46,49,Faulk,SD,South Dakota,p38,SPP_North
19,99,Jasper,IA,Iowa,p70,MISO_North
28,95,Monroe,MS,Mississippi,p88,SERTP
31,119,Madison,NE,Nebraska,p40,SPP_North
47,55,Giles,TN,Tennessee,p92,SERTP
9,5,Litchfield,CT,Connecticut,p132,ISONE
19,65,Fayette,IA,Iowa,p69,MISO_North
47,103,Lincoln,TN,Tennessee,p92,SERTP
48,149,Fayette,TX,Texas,p64,ERCOT
51,36,Charles City,VA,Virginia,p99,PJM_East
28,63,Jefferson,MS,Mississippi,p87,MISO_South
26,143,Roscommon,MI,Michigan,p103,MISO_Central
51,97,King and Queen,VA,Virginia,p99,PJM_East
36,3,Allegany,NY,New York,p127,NYISO
46,125,Turner,SD,South Dakota,p38,SPP_North
35,35,Otero,NM,New Mexico,p31,WestConnect_South
48,397,Rockwall,TX,Texas,p63,ERCOT
21,149,McLean,KY,Kentucky,p108,MISO_Central
18,133,Putnam,IN,Indiana,p105,MISO_Central
40,9,Beckham,OK,Oklahoma,p50,SPP_South
24,21,Frederick,MD,Maryland,p121,PJM_East
28,39,George,MS,Mississippi,p87,MISO_South
35,25,Lea,NM,New Mexico,p47,SPP_South
6,105,Trinity,CA,California,p9,CAISO
40,61,Haskell,OK,Oklahoma,p50,SPP_South
18,19,Clark,IN,Indiana,p107,MISO_Central
29,167,Polk,MO,Missouri,p55,SPP_South
18,1,Adams,IN,Indiana,p105,MISO_Central
40,141,Tillman,OK,Oklahoma,p50,SPP_South
51,107,Loudoun,VA,Virginia,p99,PJM_East
41,55,Sherman,OR,Oregon,p5,NorthernGrid_West
40,125,Pottawatomie,OK,Oklahoma,p50,SPP_South
31,103,Keya Paha,NE,Nebraska,p40,SPP_North
51,161,Roanoke,VA,Virginia,p118,PJM_East
56,27,Niobrara,WY,Wyoming,p24,WestConnect_North
28,51,Holmes,MS,Mississippi,p87,MISO_South
48,153,Floyd,TX,Texas,p48,SPP_South
31,55,Douglas,NE,Nebraska,p41,SPP_North
47,119,Maury,TN,Tennessee,p92,SERTP
46,61,Hanson,SD,South Dakota,p38,SPP_North
19,147,Palo Alto,IA,Iowa,p45,MISO_North
46,9,Bon Homme,SD,South Dakota,p38,SPP_North
51,79,Greene,VA,Virginia,p100,PJM_East
42,89,Monroe,PA,Pennsylvania,p122,PJM_East
17,203,Woodford,IL,Illinois,p82,MISO_Central
18,177,Wayne,IN,Indiana,p107,MISO_Central
22,59,La Salle,LA,Louisiana,p58,MISO_South
42,21,Cambria,PA,Pennsylvania,p122,PJM_East
34,35,Somerset,NJ,New Jersey,p126,PJM_East
54,103,Wetzel,WV,West Virginia,p116,PJM_East
13,81,Crisp,GA,Georgia,p94,SERTP
54,55,Mercer,WV,West Virginia,p117,PJM_East
36,53,Madison,NY,New York,p127,NYISO
21,153,Magoffin,KY,Kentucky,p109,PJM_East
34,25,Monmouth,NJ,New Jersey,p126,PJM_East
5,93,Mississippi,AR,Arkansas,p85,MISO_South
5,117,Prairie,AR,Arkansas,p85,MISO_South
29,137,Monroe,MO,Missouri,p71,MISO_Central
42,33,Clearfield,PA,Pennsylvania,p122,PJM_East
20,79,Harvey,KS,Kansas,p53,SPP_South
26,3,Alger,MI,Michigan,p74,MISO_North
18,101,Martin,IN,Indiana,p107,MISO_Central
30,55,McCone,MT,Montana,p35,SPP_North
30,103,Treasure,MT,Montana,p20,NorthernGrid_East
19,17,Bremer,IA,Iowa,p69,MISO_North
48,459,Upshur,TX,Texas,p57,SPP_South
55,99,Price,WI,Wisconsin,p46,MISO_North
48,307,McCulloch,TX,Texas,p63,ERCOT
20,161,Riley,KS,Kansas,p53,SPP_South
38,9,Bottineau,ND,North Dakota,p37,MISO_North
47,131,Obion,TN,Tennessee,p92,SERTP
20,107,Linn,KS,Kansas,p53,SPP_South
38,61,Mountrail,ND,North Dakota,p36,SPP_North
47,157,Shelby,TN,Tennessee,p92,SERTP
28,71,Lafayette,MS,Mississippi,p88,SERTP
39,105,Meigs,OH,Ohio,p112,PJM_East
8,83,Montezuma,CO,Colorado,p34,WestConnect_North
24,47,Worcester,MD,Maryland,p123,PJM_East
27,113,Pennington,MN,Minnesota,p42,MISO_North
23,25,Somerset,ME,Maine,p134,ISONE
12,115,Sarasota,FL,Florida,p101,FRCC
20,97,Kiowa,KS,Kansas,p53,SPP_South
28,121,Rankin,MS,Mississippi,p87,MISO_South
27,87,Mahnomen,MN,Minnesota,p42,MISO_North
26,53,Gogebic,MI,Michigan,p74,MISO_North
48,209,Hays,TX,Texas,p64,ERCOT
31,157,Scotts Bluff,NE,Nebraska,p39,SPP_North
12,29,Dixie,FL,Florida,p101,FRCC
13,7,Baker,GA,Georgia,p94,SERTP
24,33,Prince George's,MD,Maryland,p123,PJM_East
18,91,LaPorte,IN,Indiana,p105,MISO_Central
20,129,Morton,KS,Kansas,p52,SPP_South
31,131,Otoe,NE,Nebraska,p41,SPP_North
19,13,Black Hawk,IA,Iowa,p69,MISO_North
21,169,Metcalfe,KY,Kentucky,p93,SERTP
5,35,Crittenden,AR,Arkansas,p85,MISO_South
12,37,Franklin,FL,Florida,p101,FRCC
21,209,Scott,KY,Kentucky,p109,PJM_East
45,83,Spartanburg,SC,South Carolina,p95,SERTP
51,660,Harrisonburg,VA,Virginia,p99,PJM_East
1,31,Coffee,AL,Alabama,p90,SERTP
18,85,Kosciusko,IN,Indiana,p105,MISO_Central
12,15,Charlotte,FL,Florida,p101,FRCC
42,47,Elk,PA,Pennsylvania,p119,PJM_East
5,25,Cleveland,AR,Arkansas,p85,MISO_South
1,109,Pike,AL,Alabama,p90,SERTP
37,185,Warren,NC,North Carolina,p98,SERTP
48,169,Garza,TX,Texas,p48,SPP_South
6,25,Imperial,CA,California,p10,CAISO
27,85,McLeod,MN,Minnesota,p43,MISO_North
53,73,Whatcom,WA,Washington,p1,NorthernGrid_West
6,35,Lassen,CA,California,p8,NorthernGrid_South
48,103,Crane,TX,Texas,p62,ERCOT
31,153,Sarpy,NE,Nebraska,p41,SPP_North
48,55,Caldwell,TX,Texas,p64,ERCOT
39,93,Lorain,OH,Ohio,p111,PJM_East
37,77,Granville,NC,North Carolina,p98,SERTP
47,149,Rutherford,TN,Tennessee,p92,SERTP
13,229,Pierce,GA,Georgia,p94,SERTP
19,159,Ringgold,IA,Iowa,p70,MISO_North
45,45,Greenville,SC,South Carolina,p95,SERTP
26,137,Otsego,MI,Michigan,p103,MISO_Central
29,3,Andrew,MO,Missouri,p54,SPP_South
27,91,Martin,MN,Minnesota,p68,MISO_North
21,103,Henry,KY,Kentucky,p109,PJM_East
51,115,Mathews,VA,Virginia,p99,PJM_East
18,87,LaGrange,IN,Indiana,p105,MISO_Central
21,55,Crittenden,KY,Kentucky,p108,MISO_Central
53,67,Thurston,WA,Washington,p1,NorthernGrid_West
38,49,McHenry,ND,North Dakota,p37,MISO_North
18,113,Noble,IN,Indiana,p105,MISO_Central
42,59,Greene,PA,Pennsylvania,p115,PJM_East
22,21,Caldwell,LA,Louisiana,p58,MISO_South
28,163,Yazoo,MS,Mississippi,p87,MISO_South
31,149,Rock,NE,Nebraska,p40,SPP_North
48,119,Delta,TX,Texas,p63,ERCOT
47,153,Sequatchie,TN,Tennessee,p92,SERTP
8,45,Garfield,CO,Colorado,p33,WestConnect_North
51,29,Buckingham,VA,Virginia,p99,PJM_East
53,27,Grays Harbor,WA,Washington,p2,NorthernGrid_West
55,65,Lafayette,WI,Wisconsin,p77,MISO_North
13,5,Bacon,GA,Georgia,p94,SERTP
38,23,Divide,ND,North Dakota,p36,SPP_North
51,37,Charlotte,VA,Virginia,p99,PJM_East
29,53,Cooper,MO,Missouri,p72,MISO_Central
13,193,Macon,GA,Georgia,p94,SERTP
21,119,Knott,KY,Kentucky,p110,PJM_East
51,15,Augusta,VA,Virginia,p99,PJM_East
22,89,St. Charles,LA,Louisiana,p58,MISO_South
27,101,Murray,MN,Minnesota,p44,MISO_North
22,29,Concordia,LA,Louisiana,p58,MISO_South
35,5,Chaves,NM,New Mexico,p47,SPP_South
38,63,Nelson,ND,North Dakota,p37,MISO_North
29,183,St. Charles,MO,Missouri,p72,MISO_Central
46,121,Todd,SD,South Dakota,p38,SPP_North
39,7,Ashtabula,OH,Ohio,p111,PJM_East
51,21,Bland,VA,Virginia,p118,PJM_East
30,83,Richland,MT,Montana,p35,SPP_North
17,17,Cass,IL,Illinois,p81,MISO_Central
20,33,Comanche,KS,Kansas,p53,SPP_South
40,71,Kay,OK,Oklahoma,p50,SPP_South
42,79,Luzerne,PA,Pennsylvania,p122,PJM_East
51,89,Henry,VA,Virginia,p118,PJM_East
22,15,Bossier,LA,Louisiana,p58,MISO_South
37,143,Perquimans,NC,North Carolina,p98,SERTP
5,41,Desha,AR,Arkansas,p85,MISO_South
38,39,Griggs,ND,North Dakota,p37,MISO_North
53,69,Wahkiakum,WA,Washington,p2,NorthernGrid_West
1,113,Russell,AL,Alabama,p90,SERTP
18,165,Vermillion,IN,Indiana,p105,MISO_Central
6,81,San Mateo,CA,California,p9,CAISO
56,43,Washakie,WY,Wyoming,p21,NorthernGrid_East
8,103,Rio Blanco,CO,Colorado,p33,WestConnect_North
42,107,Schuylkill,PA,Pennsylvania,p122,PJM_East
22,37,East Feliciana,LA,Louisiana,p58,MISO_South
